transaction_id,account_number,transaction_date,transaction_type,amount,debit_credit,balance_after,channel,remarks,status
TXN000000000340,ACC000000001041,2025-04-05 02:04:41,WITHDRAWAL,1161.92,DR,46153.71,POS,Transaction 340,SUCCESS
TXN000000000362,ACC000000001163,2025-02-21 02:04:41,WITHDRAWAL,6440.56,DR,20655.37,MOBILE,Transaction 362,PENDING
TXN000000000373,ACC000000001435,2025-10-09 02:04:41,WITHDRAWAL,4225.31,DR,21389.93,ONLINE,Transaction 373,FAILED
TXN000000000376,ACC000000000398,2025-05-12 02:04:41,WITHDRAWAL,5533.72,DR,21011.16,POS,Transaction 376,SUCCESS
TXN000000000385,ACC000000000841,2025-06-23 02:04:41,WITHDRAWAL,2523.7,CR,14919.38,MOBILE,Transaction 385,FAILED
TXN000000000386,ACC000000000759,2025-01-25 02:04:41,WITHDRAWAL,2958.56,DR,34164.7,POS,Transaction 386,SUCCESS
TXN000000000390,ACC000000001002,2025-04-23 02:04:41,WITHDRAWAL,80.71,DR,25610.03,MOBILE,Transaction 390,FAILED
TXN000000000395,ACC000000001019,2025-08-12 02:04:41,WITHDRAWAL,6535.57,CR,31462.69,MOBILE,Transaction 395,PENDING
TXN000000000404,ACC000000000910,2025-08-16 02:04:41,WITHDRAWAL,7862.12,CR,35426.99,BRANCH,Transaction 404,FAILED
TXN000000000412,ACC000000000737,2025-09-28 02:04:41,WITHDRAWAL,4645.96,CR,14457.51,ATM,Transaction 412,FAILED
TXN000000000413,ACC000000000190,2025-03-23 02:04:41,WITHDRAWAL,6466.17,DR,6757.48,MOBILE,Transaction 413,PENDING
TXN000000000418,ACC000000000325,2025-03-20 02:04:41,WITHDRAWAL,5267.35,DR,10351.62,ATM,Transaction 418,SUCCESS
TXN000000000430,ACC000000000001,2025-09-04 02:04:41,WITHDRAWAL,6418.19,DR,2920.76,POS,Transaction 430,SUCCESS
TXN000000000433,ACC000000000311,2025-09-24 02:04:41,WITHDRAWAL,5352.95,CR,31656.55,ATM,Transaction 433,PENDING
TXN000000000452,ACC000000000140,2025-06-30 02:04:41,WITHDRAWAL,2512.48,DR,24053.71,ONLINE,Transaction 452,SUCCESS
TXN000000000460,ACC000000000944,2026-01-06 02:04:41,WITHDRAWAL,6445.88,CR,16697.64,ATM,Transaction 460,SUCCESS
TXN000000000461,ACC000000001395,2025-04-09 02:04:41,WITHDRAWAL,6179.91,CR,14837.75,ONLINE,Transaction 461,SUCCESS
TXN000000000464,ACC000000000182,2025-12-19 02:04:41,WITHDRAWAL,5607.33,CR,49286.49,BRANCH,Transaction 464,SUCCESS
TXN000000000477,ACC000000000232,2025-11-13 02:04:41,WITHDRAWAL,4008.97,DR,26263.65,BRANCH,Transaction 477,SUCCESS
TXN000000000479,ACC000000000645,2025-10-09 02:04:41,WITHDRAWAL,4130.16,DR,37840.28,ATM,Transaction 479,SUCCESS
TXN000000000484,ACC000000000751,2025-04-27 02:04:41,WITHDRAWAL,518.19,DR,14779.64,POS,Transaction 484,FAILED
TXN000000000496,ACC000000000855,2026-01-11 02:04:41,WITHDRAWAL,5278.36,DR,7725.77,MOBILE,Transaction 496,FAILED
TXN000000000520,ACC000000001473,2025-08-10 02:04:41,WITHDRAWAL,4209.04,DR,34998.0,ONLINE,Transaction 520,SUCCESS
TXN000000000528,ACC000000001200,2025-03-08 02:04:41,WITHDRAWAL,9563.3,DR,14848.7,ONLINE,Transaction 528,SUCCESS
TXN000000000542,ACC000000000025,2025-07-13 02:04:41,WITHDRAWAL,6882.81,CR,28299.53,BRANCH,Transaction 542,SUCCESS
TXN000000000551,ACC000000000521,2025-08-07 02:04:41,WITHDRAWAL,2286.77,DR,7147.73,POS,Transaction 551,SUCCESS
TXN000000000553,ACC000000001343,2025-02-23 02:04:41,WITHDRAWAL,6845.06,DR,42622.26,BRANCH,Transaction 553,SUCCESS
TXN000000000556,ACC000000001065,2025-03-17 02:04:41,WITHDRAWAL,3224.83,CR,30982.35,ATM,Transaction 556,SUCCESS
TXN000000000557,ACC000000000093,2025-02-28 02:04:41,WITHDRAWAL,5157.42,CR,18399.81,POS,Transaction 557,PENDING
TXN000000000566,ACC000000000784,2025-05-24 02:04:41,WITHDRAWAL,1995.29,CR,30116.58,POS,Transaction 566,FAILED
TXN000000000568,ACC000000000655,2025-10-05 02:04:41,WITHDRAWAL,8797.57,CR,37437.43,ATM,Transaction 568,PENDING
TXN000000000572,ACC000000000588,2025-08-09 02:04:41,WITHDRAWAL,5965.64,DR,23631.74,ATM,Transaction 572,PENDING
TXN000000000590,ACC000000000460,2025-05-05 02:04:41,WITHDRAWAL,1485.68,DR,45733.83,BRANCH,Transaction 590,SUCCESS
TXN000000000592,ACC000000000095,2025-11-30 02:04:41,WITHDRAWAL,325.31,DR,22241.29,ATM,Transaction 592,SUCCESS
TXN000000000594,ACC000000000504,2025-03-12 02:04:41,WITHDRAWAL,3394.97,DR,4405.63,BRANCH,Transaction 594,PENDING
TXN000000000598,ACC000000001413,2025-03-09 02:04:41,WITHDRAWAL,9339.95,CR,30767.91,ONLINE,Transaction 598,SUCCESS
TXN000000000603,ACC000000001475,2025-05-18 02:04:41,WITHDRAWAL,5747.14,CR,7061.09,ONLINE,Transaction 603,SUCCESS
TXN000000000625,ACC000000000405,2025-05-25 02:04:41,WITHDRAWAL,1331.79,CR,24949.03,BRANCH,Transaction 625,SUCCESS
TXN000000000632,ACC000000000941,2025-06-01 02:04:41,WITHDRAWAL,8543.44,CR,37234.22,BRANCH,Transaction 632,SUCCESS
TXN000000000644,ACC000000000499,2025-12-08 02:04:41,WITHDRAWAL,5390.02,DR,19930.28,BRANCH,Transaction 644,SUCCESS
TXN000000000648,ACC000000000686,2025-12-25 02:04:41,WITHDRAWAL,3100.15,CR,45587.92,BRANCH,Transaction 648,SUCCESS
TXN000000000653,ACC000000001298,2025-01-22 02:04:41,WITHDRAWAL,3166.41,DR,18479.21,BRANCH,Transaction 653,SUCCESS
TXN000000000655,ACC000000000062,2025-11-26 02:04:41,WITHDRAWAL,6657.52,DR,21610.47,ONLINE,Transaction 655,SUCCESS
TXN000000000657,ACC000000001196,2025-07-30 02:04:41,WITHDRAWAL,1365.53,CR,23105.23,MOBILE,Transaction 657,SUCCESS
TXN000000000668,ACC000000001336,2025-12-17 02:04:41,WITHDRAWAL,2018.72,DR,28558.18,BRANCH,Transaction 668,SUCCESS
TXN000000000683,ACC000000000268,2025-10-15 02:04:41,WITHDRAWAL,1558.62,CR,34160.32,BRANCH,Transaction 683,SUCCESS
TXN000000000686,ACC000000000001,2025-07-20 02:04:41,WITHDRAWAL,1557.13,DR,9791.61,ONLINE,Transaction 686,PENDING
TXN000000000690,ACC000000000772,2025-03-06 02:04:41,WITHDRAWAL,888.44,CR,21608.51,MOBILE,Transaction 690,SUCCESS
TXN000000000694,ACC000000000088,2025-12-15 02:04:41,WITHDRAWAL,1094.47,DR,19437.59,ATM,Transaction 694,SUCCESS
TXN000000000716,ACC000000001075,2025-03-25 02:04:41,WITHDRAWAL,5368.05,DR,10372.32,BRANCH,Transaction 716,SUCCESS
TXN000000000727,ACC000000000476,2025-11-18 02:04:41,WITHDRAWAL,8688.53,CR,26369.82,ONLINE,Transaction 727,FAILED
TXN000000000735,ACC000000000948,2025-03-06 02:04:41,WITHDRAWAL,1495.54,DR,48234.25,POS,Transaction 735,SUCCESS
TXN000000000741,ACC000000000985,2025-03-08 02:04:41,WITHDRAWAL,260.79,DR,42203.29,POS,Transaction 741,SUCCESS
TXN000000000748,ACC000000000818,2025-09-21 02:04:41,WITHDRAWAL,1659.58,CR,32806.55,ONLINE,Transaction 748,SUCCESS
TXN000000000757,ACC000000000156,2025-10-29 02:04:41,WITHDRAWAL,6647.47,CR,5622.28,ATM,Transaction 757,SUCCESS
TXN000000000758,ACC000000001429,2025-05-25 02:04:41,WITHDRAWAL,280.17,CR,36382.68,MOBILE,Transaction 758,SUCCESS
TXN000000000764,ACC000000000352,2025-02-03 02:04:41,WITHDRAWAL,4030.08,DR,4394.39,ONLINE,Transaction 764,SUCCESS
TXN000000000766,ACC000000001452,2026-01-02 02:04:41,WITHDRAWAL,9259.29,DR,47196.67,MOBILE,Transaction 766,SUCCESS
TXN000000000776,ACC000000000401,2025-06-07 02:04:41,WITHDRAWAL,3685.14,CR,11384.09,ATM,Transaction 776,PENDING
TXN000000000783,ACC000000000138,2025-11-18 02:04:41,WITHDRAWAL,1142.27,CR,20884.09,POS,Transaction 783,SUCCESS
TXN000000000786,ACC000000000484,2025-09-05 02:04:41,WITHDRAWAL,2484.24,DR,46668.06,BRANCH,Transaction 786,PENDING
TXN000000000793,ACC000000000968,2025-09-06 02:04:41,WITHDRAWAL,5296.1,CR,32220.72,MOBILE,Transaction 793,SUCCESS
TXN000000000806,ACC000000001427,2025-12-01 02:04:41,WITHDRAWAL,6278.25,DR,39648.37,ONLINE,Transaction 806,SUCCESS
TXN000000000812,ACC000000000597,2025-07-04 02:04:41,WITHDRAWAL,7494.35,DR,26391.92,ONLINE,Transaction 812,FAILED
TXN000000000816,ACC000000001291,2025-02-09 02:04:41,WITHDRAWAL,402.19,CR,25211.31,BRANCH,Transaction 816,PENDING
TXN000000000819,ACC000000001164,2025-09-18 02:04:41,WITHDRAWAL,9866.36,DR,41979.08,MOBILE,Transaction 819,FAILED
TXN000000000826,ACC000000000069,2025-02-13 02:04:41,WITHDRAWAL,4037.36,DR,20832.87,BRANCH,Transaction 826,SUCCESS
TXN000000000840,ACC000000000360,2025-10-06 02:04:41,WITHDRAWAL,8497.19,CR,2842.6,ONLINE,Transaction 840,SUCCESS
TXN000000000843,ACC000000000733,2025-03-02 02:04:41,WITHDRAWAL,3842.43,DR,35232.65,ONLINE,Transaction 843,FAILED
TXN000000000845,ACC000000001305,2025-04-17 02:04:41,WITHDRAWAL,2132.18,DR,1126.63,BRANCH,Transaction 845,SUCCESS
TXN000000000859,ACC000000000939,2025-10-22 02:04:41,WITHDRAWAL,1682.59,DR,14874.22,BRANCH,Transaction 859,SUCCESS
TXN000000000863,ACC000000000080,2025-12-14 02:04:41,WITHDRAWAL,1258.87,CR,16811.76,BRANCH,Transaction 863,SUCCESS
TXN000000000873,ACC000000001044,2025-07-30 02:04:41,WITHDRAWAL,8606.72,CR,48519.23,ONLINE,Transaction 873,SUCCESS
TXN000000000876,ACC000000000175,2025-01-28 02:04:41,WITHDRAWAL,5524.23,DR,19837.23,MOBILE,Transaction 876,SUCCESS
TXN000000000879,ACC000000000708,2025-08-10 02:04:41,WITHDRAWAL,1532.91,DR,38630.57,MOBILE,Transaction 879,FAILED
TXN000000000893,ACC000000001228,2025-05-25 02:04:41,WITHDRAWAL,4436.92,DR,10085.91,POS,Transaction 893,SUCCESS
TXN000000000895,ACC000000000226,2025-08-28 02:04:41,WITHDRAWAL,70.39,DR,14978.06,POS,Transaction 895,FAILED
TXN000000000896,ACC000000001267,2025-02-26 02:04:41,WITHDRAWAL,7017.28,DR,35694.09,MOBILE,Transaction 896,SUCCESS
TXN000000000902,ACC000000000071,2025-12-08 02:04:41,WITHDRAWAL,5981.12,CR,19221.61,POS,Transaction 902,PENDING
TXN000000000908,ACC000000000964,2025-03-15 02:04:41,WITHDRAWAL,9651.12,CR,42208.34,ATM,Transaction 908,FAILED
TXN000000000910,ACC000000000483,2025-10-29 02:04:41,WITHDRAWAL,3345.9,CR,23729.04,MOBILE,Transaction 910,SUCCESS
TXN000000000917,ACC000000000424,2025-05-21 02:04:41,WITHDRAWAL,3550.3,DR,45471.37,ATM,Transaction 917,PENDING
TXN000000000921,ACC000000001463,2025-11-01 02:04:41,WITHDRAWAL,277.95,CR,9588.71,MOBILE,Transaction 921,SUCCESS
TXN000000000925,ACC000000000266,2025-08-09 02:04:41,WITHDRAWAL,6515.74,DR,29410.88,BRANCH,Transaction 925,SUCCESS
TXN000000000930,ACC000000000702,2025-07-13 02:04:41,WITHDRAWAL,3564.94,DR,27120.74,BRANCH,Transaction 930,SUCCESS
TXN000000000942,ACC000000000690,2025-05-25 02:04:41,WITHDRAWAL,3661.36,DR,25484.88,ONLINE,Transaction 942,FAILED
TXN000000000952,ACC000000000067,2025-05-20 02:04:41,WITHDRAWAL,5222.59,CR,4371.71,BRANCH,Transaction 952,SUCCESS
TXN000000000961,ACC000000000903,2025-04-29 02:04:41,WITHDRAWAL,9508.3,CR,39190.37,ONLINE,Transaction 961,PENDING
TXN000000000970,ACC000000000506,2025-10-27 02:04:41,WITHDRAWAL,9288.43,DR,44884.34,ATM,Transaction 970,FAILED
TXN000000000980,ACC000000001094,2025-01-29 02:04:41,WITHDRAWAL,8091.77,DR,7993.86,MOBILE,Transaction 980,SUCCESS
TXN000000000982,ACC000000000879,2025-11-28 02:04:41,WITHDRAWAL,4244.27,DR,17499.46,BRANCH,Transaction 982,SUCCESS
TXN000000000988,ACC000000000358,2025-04-07 02:04:41,WITHDRAWAL,2370.61,CR,39057.89,ONLINE,Transaction 988,SUCCESS
TXN000000000989,ACC000000001165,2025-09-21 02:04:41,WITHDRAWAL,5770.02,DR,25382.43,MOBILE,Transaction 989,PENDING
TXN000000000990,ACC000000001478,2025-02-24 02:04:41,WITHDRAWAL,5884.72,CR,36809.92,ONLINE,Transaction 990,PENDING
TXN000000000991,ACC000000000879,2025-10-23 02:04:41,WITHDRAWAL,3595.81,DR,5791.03,MOBILE,Transaction 991,SUCCESS
TXN000000000998,ACC000000000261,2025-06-01 02:04:41,WITHDRAWAL,1197.34,CR,14258.35,POS,Transaction 998,SUCCESS
TXN000000000999,ACC000000001016,2025-01-22 02:04:41,WITHDRAWAL,4500.63,CR,5198.25,ATM,Transaction 999,PENDING
TXN000000001000,ACC000000001068,2025-12-06 02:04:41,WITHDRAWAL,8825.08,CR,2793.23,MOBILE,Transaction 1000,FAILED
TXN000000001012,ACC000000000273,2025-10-19 02:04:41,WITHDRAWAL,5262.02,CR,47810.96,MOBILE,Transaction 1012,PENDING
TXN000000001033,ACC000000000846,2025-11-24 02:04:41,WITHDRAWAL,361.97,DR,30024.31,MOBILE,Transaction 1033,SUCCESS
TXN000000001037,ACC000000000292,2025-05-25 02:04:41,WITHDRAWAL,8902.45,CR,8464.26,BRANCH,Transaction 1037,SUCCESS
TXN000000001038,ACC000000001176,2025-10-26 02:04:41,WITHDRAWAL,9933.83,DR,27487.29,MOBILE,Transaction 1038,SUCCESS
TXN000000001042,ACC000000001003,2025-12-10 02:04:41,WITHDRAWAL,7786.07,CR,33252.68,ONLINE,Transaction 1042,SUCCESS
TXN000000001059,ACC000000000396,2025-07-09 02:04:41,WITHDRAWAL,2105.99,CR,2771.56,BRANCH,Transaction 1059,FAILED
TXN000000001076,ACC000000000499,2025-08-17 02:04:41,WITHDRAWAL,4334.22,DR,37933.4,BRANCH,Transaction 1076,FAILED
TXN000000001078,ACC000000001214,2025-03-06 02:04:41,WITHDRAWAL,3499.01,CR,28557.1,ONLINE,Transaction 1078,SUCCESS
TXN000000001079,ACC000000001114,2025-06-26 02:04:41,WITHDRAWAL,474.82,CR,32015.52,ONLINE,Transaction 1079,SUCCESS
TXN000000001082,ACC000000000652,2025-06-24 02:04:41,WITHDRAWAL,8131.61,CR,49619.26,BRANCH,Transaction 1082,SUCCESS
TXN000000001092,ACC000000000323,2025-05-05 02:04:41,WITHDRAWAL,3265.22,DR,7760.58,ATM,Transaction 1092,PENDING
TXN000000001101,ACC000000000985,2025-02-26 02:04:41,WITHDRAWAL,8828.2,CR,10546.03,ONLINE,Transaction 1101,SUCCESS
TXN000000001117,ACC000000001201,2025-12-27 02:04:41,WITHDRAWAL,8790.76,DR,42511.18,POS,Transaction 1117,PENDING
TXN000000001128,ACC000000000518,2025-07-22 02:04:41,WITHDRAWAL,5668.93,CR,4711.81,ONLINE,Transaction 1128,SUCCESS
TXN000000001131,ACC000000000113,2025-08-18 02:04:41,WITHDRAWAL,2274.45,CR,10599.42,ONLINE,Transaction 1131,FAILED
TXN000000001142,ACC000000000061,2025-10-05 02:04:41,WITHDRAWAL,4041.86,DR,23840.82,BRANCH,Transaction 1142,SUCCESS
TXN000000001145,ACC000000000735,2025-10-24 02:04:41,WITHDRAWAL,1953.5,CR,7221.16,BRANCH,Transaction 1145,SUCCESS
TXN000000001148,ACC000000000619,2025-03-16 02:04:41,WITHDRAWAL,4426.92,CR,47285.38,ATM,Transaction 1148,SUCCESS
TXN000000001159,ACC000000001282,2025-01-27 02:04:41,WITHDRAWAL,4430.91,CR,49592.12,ATM,Transaction 1159,SUCCESS
TXN000000001164,ACC000000001265,2025-06-22 02:04:41,WITHDRAWAL,8132.4,CR,20432.96,MOBILE,Transaction 1164,SUCCESS
TXN000000001182,ACC000000000091,2025-07-27 02:04:41,WITHDRAWAL,6407.98,DR,24020.98,ONLINE,Transaction 1182,SUCCESS
TXN000000001217,ACC000000000915,2025-09-26 02:04:41,WITHDRAWAL,4091.81,DR,27431.66,BRANCH,Transaction 1217,PENDING
TXN000000001226,ACC000000001194,2025-06-09 02:04:41,WITHDRAWAL,1157.23,DR,40618.96,POS,Transaction 1226,SUCCESS
TXN000000001231,ACC000000001020,2025-11-07 02:04:41,WITHDRAWAL,5839.6,CR,42390.39,MOBILE,Transaction 1231,FAILED
TXN000000001232,ACC000000000837,2025-09-13 02:04:41,WITHDRAWAL,3583.52,CR,30767.8,BRANCH,Transaction 1232,SUCCESS
TXN000000001238,ACC000000000105,2025-06-09 02:04:41,WITHDRAWAL,1098.95,CR,14558.51,ATM,Transaction 1238,FAILED
TXN000000001253,ACC000000001284,2025-05-03 02:04:41,WITHDRAWAL,31.42,DR,14886.76,ATM,Transaction 1253,PENDING
TXN000000001256,ACC000000000260,2025-05-30 02:04:41,WITHDRAWAL,1509.23,CR,10365.32,BRANCH,Transaction 1256,SUCCESS
TXN000000001260,ACC000000000073,2025-08-13 02:04:41,WITHDRAWAL,4657.58,DR,5250.29,ONLINE,Transaction 1260,SUCCESS
TXN000000001269,ACC000000001160,2025-12-16 02:04:41,WITHDRAWAL,4372.8,CR,40101.77,ONLINE,Transaction 1269,PENDING
TXN000000001278,ACC000000000807,2025-12-17 02:04:41,WITHDRAWAL,5935.43,DR,17522.42,BRANCH,Transaction 1278,SUCCESS
TXN000000001285,ACC000000000280,2025-04-09 02:04:41,WITHDRAWAL,9265.62,DR,29769.47,POS,Transaction 1285,SUCCESS
TXN000000001292,ACC000000000670,2025-10-15 02:04:41,WITHDRAWAL,915.71,DR,4753.3,ATM,Transaction 1292,PENDING
TXN000000001305,ACC000000000290,2025-10-23 02:04:41,WITHDRAWAL,4556.26,DR,1248.93,ATM,Transaction 1305,SUCCESS
TXN000000001344,ACC000000001047,2025-01-30 02:04:41,WITHDRAWAL,6051.99,DR,29518.74,BRANCH,Transaction 1344,PENDING
TXN000000001348,ACC000000000303,2025-04-05 02:04:41,WITHDRAWAL,8998.66,DR,15779.93,POS,Transaction 1348,SUCCESS
TXN000000001356,ACC000000001287,2025-12-27 02:04:41,WITHDRAWAL,8232.59,DR,5102.23,ATM,Transaction 1356,PENDING
TXN000000001386,ACC000000000121,2025-12-11 02:04:41,WITHDRAWAL,8011.35,DR,48578.89,ATM,Transaction 1386,PENDING
TXN000000001388,ACC000000000884,2025-08-12 02:04:41,WITHDRAWAL,2060.24,DR,185.8,POS,Transaction 1388,SUCCESS
TXN000000001394,ACC000000000823,2025-11-22 02:04:41,WITHDRAWAL,9861.5,DR,22369.23,ONLINE,Transaction 1394,PENDING
TXN000000001400,ACC000000001465,2025-04-18 02:04:41,WITHDRAWAL,786.66,CR,36729.73,ATM,Transaction 1400,SUCCESS
TXN000000001404,ACC000000000234,2025-12-27 02:04:41,WITHDRAWAL,694.01,CR,35562.16,ATM,Transaction 1404,SUCCESS
TXN000000001412,ACC000000001280,2025-03-17 02:04:41,WITHDRAWAL,5523.08,CR,30472.08,ONLINE,Transaction 1412,FAILED
TXN000000001428,ACC000000001426,2025-12-13 02:04:41,WITHDRAWAL,6391.92,DR,23446.3,POS,Transaction 1428,SUCCESS
TXN000000001442,ACC000000000542,2025-01-27 02:04:41,WITHDRAWAL,5687.12,CR,42567.11,POS,Transaction 1442,SUCCESS
