transaction_id,account_number,transaction_date,transaction_type,amount,debit_credit,balance_after,channel,remarks,status
TXN000000000084,ACC000000000116,2025-05-24 02:04:41,WITHDRAWAL,31.65,CR,12088.38,ONLINE,Transaction 84,SUCCESS
TXN000000000085,ACC000000000584,2025-07-06 02:04:41,FEE,9432.48,CR,11090.89,POS,Transaction 85,FAILED
TXN000000000086,ACC000000000989,2025-08-05 02:04:41,INTEREST_CREDIT,5047.9,DR,34323.35,POS,Transaction 86,SUCCESS
TXN000000000087,ACC000000001120,2025-02-26 02:04:41,ATM_WITHDRAWAL,1992.6,DR,40648.42,MOBILE,Transaction 87,SUCCESS
TXN000000000088,ACC000000001492,2025-01-23 02:04:41,WITHDRAWAL,2022.25,DR,32011.42,ATM,Transaction 88,SUCCESS
TXN000000000089,ACC000000001466,2025-05-09 02:04:41,FEE,9467.86,DR,26327.69,BRANCH,Transaction 89,SUCCESS
TXN000000000090,ACC000000001361,2025-10-30 02:04:41,TRANSFER,3341.66,CR,25312.01,ONLINE,Transaction 90,FAILED
TXN000000000091,ACC000000001133,2025-06-10 02:04:41,ATM_WITHDRAWAL,2581.55,DR,24090.04,BRANCH,Transaction 91,SUCCESS
TXN000000000092,ACC000000000370,2025-12-31 02:04:41,INTEREST_CREDIT,6835.81,DR,15825.36,MOBILE,Transaction 92,PENDING
TXN000000000093,ACC000000001339,2025-07-07 02:04:41,DEPOSIT,4680.1,CR,5650.79,BRANCH,Transaction 93,SUCCESS
TXN000000000094,ACC000000000231,2025-08-15 02:04:41,WITHDRAWAL,3371.69,DR,34078.92,MOBILE,Transaction 94,SUCCESS
TXN000000000095,ACC000000000774,2025-10-30 02:04:41,FEE,5052.19,CR,23526.17,BRANCH,Transaction 95,PENDING
TXN000000000096,ACC000000000711,2025-10-02 02:04:41,DEPOSIT,4118.49,CR,6899.65,ONLINE,Transaction 96,FAILED
TXN000000000097,ACC000000000630,2025-08-13 02:04:41,TRANSFER,1893.03,CR,34584.3,MOBILE,Transaction 97,PENDING
TXN000000000098,ACC000000000510,2025-01-29 02:04:41,DEPOSIT,2424.65,DR,41505.79,POS,Transaction 98,PENDING
TXN000000000099,ACC000000000947,2025-06-03 02:04:41,INTEREST_CREDIT,861.87,DR,13756.24,ONLINE,Transaction 99,PENDING
TXN000000000100,ACC000000001464,2025-06-02 02:04:41,FEE,9646.37,CR,24398.89,BRANCH,Transaction 100,SUCCESS
TXN000000000101,ACC000000000746,2025-08-31 02:04:41,FEE,8882.31,DR,47997.32,POS,Transaction 101,PENDING
TXN000000000102,ACC000000001094,2025-01-23 02:04:41,TRANSFER,7087.31,DR,45804.44,BRANCH,Transaction 102,PENDING
TXN000000000103,ACC000000000124,2025-08-12 02:04:41,PAYMENT,2924.49,CR,40808.15,POS,Transaction 103,SUCCESS
TXN000000000104,ACC000000000213,2025-02-19 02:04:41,FEE,7819.75,CR,21119.52,MOBILE,Transaction 104,SUCCESS
TXN000000000105,ACC000000000719,2025-04-01 02:04:41,INTEREST_CREDIT,51.05,CR,30703.29,BRANCH,Transaction 105,SUCCESS
TXN000000000106,ACC000000001172,2025-11-06 02:04:41,PAYMENT,1802.14,DR,25348.9,MOBILE,Transaction 106,SUCCESS
TXN000000000107,ACC000000000528,2025-06-17 02:04:41,FEE,5527.51,CR,18616.79,MOBILE,Transaction 107,FAILED
TXN000000000108,ACC000000001152,2025-04-08 02:04:41,PAYMENT,8989.1,CR,14803.95,BRANCH,Transaction 108,SUCCESS
TXN000000000109,ACC000000000151,2025-04-13 02:04:41,INTEREST_CREDIT,259.83,DR,49766.9,ATM,Transaction 109,SUCCESS
TXN000000000110,ACC000000000544,2025-09-01 02:04:41,WITHDRAWAL,5479.4,DR,25843.45,BRANCH,Transaction 110,SUCCESS
TXN000000000111,ACC000000000455,2025-08-23 02:04:41,WITHDRAWAL,6728.47,DR,3024.1,BRANCH,Transaction 111,FAILED
TXN000000000112,ACC000000000306,2025-10-24 02:04:41,WITHDRAWAL,6524.63,CR,9126.48,ONLINE,Transaction 112,SUCCESS
TXN000000000113,ACC000000000038,2025-01-25 02:04:41,INTEREST_CREDIT,6397.63,CR,40895.13,ATM,Transaction 113,FAILED
TXN000000000114,ACC000000000623,2025-10-06 02:04:41,PAYMENT,2131.31,DR,12329.52,POS,Transaction 114,PENDING
TXN000000000115,ACC000000000095,2025-02-15 02:04:41,ATM_WITHDRAWAL,8130.48,DR,26305.15,BRANCH,Transaction 115,SUCCESS
TXN000000000116,ACC000000001118,2025-05-09 02:04:41,WITHDRAWAL,9144.41,CR,37285.22,ONLINE,Transaction 116,SUCCESS
TXN000000000117,ACC000000000904,2025-03-28 02:04:41,FEE,3341.56,CR,1636.55,ONLINE,Transaction 117,SUCCESS
TXN000000000118,ACC000000001208,2025-04-16 02:04:41,ATM_WITHDRAWAL,9097.87,CR,3983.33,POS,Transaction 118,FAILED
TXN000000000119,ACC000000000569,2025-12-21 02:04:41,ATM_WITHDRAWAL,7573.64,DR,1873.97,ONLINE,Transaction 119,SUCCESS
TXN000000000120,ACC000000000338,2025-03-09 02:04:41,WITHDRAWAL,6910.33,CR,36540.52,ONLINE,Transaction 120,FAILED
TXN000000000121,ACC000000000911,2025-12-23 02:04:41,DEPOSIT,3198.59,CR,18318.71,ONLINE,Transaction 121,FAILED
TXN000000000122,ACC000000000334,2025-03-10 02:04:41,DEPOSIT,314.24,CR,41171.65,MOBILE,Transaction 122,SUCCESS
TXN000000000123,ACC000000001039,2025-03-24 02:04:41,PAYMENT,4597.17,CR,35194.27,ATM,Transaction 123,SUCCESS
TXN000000000124,ACC000000000888,2025-09-09 02:04:41,ATM_WITHDRAWAL,6552.47,CR,47280.18,MOBILE,Transaction 124,SUCCESS
TXN000000000125,ACC000000001340,2025-07-09 02:04:41,WITHDRAWAL,6244.27,DR,25471.23,ONLINE,Transaction 125,SUCCESS
TXN000000000126,ACC000000001379,2025-07-01 02:04:41,ATM_WITHDRAWAL,3556.65,CR,46050.55,BRANCH,Transaction 126,SUCCESS
TXN000000000127,ACC000000001165,2026-01-16 02:04:41,PAYMENT,7608.29,CR,37527.85,ATM,Transaction 127,SUCCESS
TXN000000000128,ACC000000001100,2025-04-20 02:04:41,TRANSFER,7567.81,CR,27321.98,MOBILE,Transaction 128,FAILED
TXN000000000129,ACC000000000587,2025-07-03 02:04:41,ATM_WITHDRAWAL,63.05,DR,8253.34,BRANCH,Transaction 129,FAILED
TXN000000000130,ACC000000000407,2025-03-07 02:04:41,WITHDRAWAL,5581.11,DR,3558.84,BRANCH,Transaction 130,PENDING
TXN000000000131,ACC000000000640,2025-02-07 02:04:41,ATM_WITHDRAWAL,6123.97,CR,6571.48,MOBILE,Transaction 131,SUCCESS
TXN000000000132,ACC000000000455,2025-11-21 02:04:41,TRANSFER,9614.98,CR,48090.56,ATM,Transaction 132,PENDING
TXN000000000133,ACC000000001090,2025-08-06 02:04:41,WITHDRAWAL,2561.54,DR,12684.4,BRANCH,Transaction 133,SUCCESS
TXN000000000134,ACC000000000910,2025-11-01 02:04:41,ATM_WITHDRAWAL,6932.87,CR,37398.3,ONLINE,Transaction 134,SUCCESS
TXN000000000135,ACC000000000832,2025-02-07 02:04:41,ATM_WITHDRAWAL,2577.94,CR,29992.32,MOBILE,Transaction 135,SUCCESS
TXN000000000136,ACC000000000592,2025-10-08 02:04:41,DEPOSIT,3053.52,CR,19330.31,MOBILE,Transaction 136,SUCCESS
TXN000000000137,ACC000000001277,2025-03-04 02:04:41,WITHDRAWAL,7889.33,CR,49896.34,MOBILE,Transaction 137,FAILED
TXN000000000138,ACC000000001251,2025-12-08 02:04:41,WITHDRAWAL,8809.48,DR,28652.91,BRANCH,Transaction 138,PENDING
TXN000000000139,ACC000000000705,2025-05-07 02:04:41,WITHDRAWAL,6171.75,CR,24167.42,MOBILE,Transaction 139,SUCCESS
TXN000000000140,ACC000000000792,2025-07-18 02:04:41,DEPOSIT,9047.0,DR,14980.83,ATM,Transaction 140,PENDING
TXN000000000141,ACC000000001099,2025-05-28 02:04:41,PAYMENT,9074.71,CR,41254.07,MOBILE,Transaction 141,SUCCESS
TXN000000000142,ACC000000000630,2025-05-31 02:04:41,DEPOSIT,7093.7,DR,13534.05,ATM,Transaction 142,SUCCESS
TXN000000000143,ACC000000001128,2025-02-18 02:04:41,PAYMENT,7091.59,DR,38848.44,ATM,Transaction 143,SUCCESS
TXN000000000144,ACC000000000975,2025-01-23 02:04:41,TRANSFER,2371.1,DR,48567.69,BRANCH,Transaction 144,PENDING
TXN000000000145,ACC000000001076,2025-05-02 02:04:41,PAYMENT,7306.37,DR,37141.35,POS,Transaction 145,SUCCESS
TXN000000000146,ACC000000000913,2025-09-02 02:04:41,INTEREST_CREDIT,3911.27,CR,4032.0,POS,Transaction 146,SUCCESS
TXN000000000147,ACC000000000548,2025-12-01 02:04:41,ATM_WITHDRAWAL,1895.45,DR,18710.04,ONLINE,Transaction 147,SUCCESS
TXN000000000148,ACC000000000221,2025-08-28 02:04:41,PAYMENT,519.86,CR,24446.23,ATM,Transaction 148,FAILED
TXN000000000149,ACC000000000078,2025-12-20 02:04:41,WITHDRAWAL,2399.57,CR,44681.58,ATM,Transaction 149,SUCCESS
TXN000000000150,ACC000000000660,2025-03-15 02:04:41,ATM_WITHDRAWAL,1463.87,CR,23368.32,BRANCH,Transaction 150,SUCCESS
TXN000000000151,ACC000000000059,2025-02-17 02:04:41,ATM_WITHDRAWAL,7583.05,CR,10403.62,BRANCH,Transaction 151,PENDING
TXN000000000152,ACC000000001438,2025-04-08 02:04:41,DEPOSIT,6547.66,CR,17313.98,POS,Transaction 152,SUCCESS
TXN000000000153,ACC000000000352,2025-04-27 02:04:41,ATM_WITHDRAWAL,9337.59,CR,31907.31,ONLINE,Transaction 153,PENDING
TXN000000000154,ACC000000001034,2025-05-10 02:04:41,WITHDRAWAL,6315.4,DR,25969.96,BRANCH,Transaction 154,PENDING
TXN000000000155,ACC000000000979,2025-04-22 02:04:41,DEPOSIT,6180.27,CR,22099.45,BRANCH,Transaction 155,SUCCESS
TXN000000000156,ACC000000000654,2025-05-18 02:04:41,WITHDRAWAL,6832.14,DR,43536.15,ONLINE,Transaction 156,PENDING
TXN000000000157,ACC000000001101,2025-08-02 02:04:41,TRANSFER,2065.69,DR,3087.23,ONLINE,Transaction 157,SUCCESS
TXN000000000158,ACC000000000522,2025-07-22 02:04:41,WITHDRAWAL,4884.86,CR,32000.01,ATM,Transaction 158,PENDING
TXN000000000159,ACC000000000477,2025-06-05 02:04:41,ATM_WITHDRAWAL,8395.94,DR,30454.69,ATM,Transaction 159,SUCCESS
TXN000000000160,ACC000000001291,2025-01-28 02:04:41,DEPOSIT,9862.11,DR,5652.83,MOBILE,Transaction 160,PENDING
TXN000000000161,ACC000000001294,2025-09-30 02:04:41,INTEREST_CREDIT,3709.42,DR,6233.59,MOBILE,Transaction 161,PENDING
TXN000000000162,ACC000000000651,2025-02-04 02:04:41,WITHDRAWAL,4451.01,CR,21234.5,ONLINE,Transaction 162,SUCCESS
TXN000000000163,ACC000000000073,2026-01-02 02:04:41,ATM_WITHDRAWAL,8272.99,CR,34544.53,ATM,Transaction 163,SUCCESS
TXN000000000164,ACC000000000615,2025-12-04 02:04:41,ATM_WITHDRAWAL,9837.89,CR,39858.7,ONLINE,Transaction 164,SUCCESS
TXN000000000165,ACC000000000970,2025-12-23 02:04:41,ATM_WITHDRAWAL,4581.17,DR,17405.52,ATM,Transaction 165,SUCCESS
TXN000000000166,ACC000000001039,2025-05-18 02:04:41,TRANSFER,2474.16,DR,39120.89,BRANCH,Transaction 166,SUCCESS
TXN000000000167,ACC000000000922,2025-08-01 02:04:41,ATM_WITHDRAWAL,7574.55,DR,27280.98,POS,Transaction 167,SUCCESS
TXN000000000168,ACC000000001392,2025-04-23 02:04:41,ATM_WITHDRAWAL,8812.92,DR,11292.18,MOBILE,Transaction 168,SUCCESS
TXN000000000169,ACC000000000339,2025-11-06 02:04:41,DEPOSIT,9561.29,CR,48609.36,ATM,Transaction 169,FAILED
TXN000000000170,ACC000000000193,2025-07-08 02:04:41,PAYMENT,8737.99,CR,16452.49,POS,Transaction 170,PENDING
TXN000000000171,ACC000000000855,2025-09-29 02:04:41,DEPOSIT,2137.67,CR,25779.86,ONLINE,Transaction 171,SUCCESS
TXN000000000172,ACC000000001276,2025-02-28 02:04:41,TRANSFER,1286.98,CR,42032.69,BRANCH,Transaction 172,PENDING
TXN000000000173,ACC000000001208,2025-05-17 02:04:41,PAYMENT,2074.02,CR,8419.07,BRANCH,Transaction 173,SUCCESS
TXN000000000174,ACC000000000047,2025-08-02 02:04:41,TRANSFER,5359.99,CR,19097.91,ONLINE,Transaction 174,SUCCESS
TXN000000000175,ACC000000000919,2025-08-09 02:04:41,DEPOSIT,8584.31,CR,8607.84,POS,Transaction 175,PENDING
TXN000000000176,ACC000000001476,2025-08-05 02:04:41,DEPOSIT,7473.07,CR,4639.77,ONLINE,Transaction 176,SUCCESS
TXN000000000177,ACC000000001482,2025-10-02 02:04:41,ATM_WITHDRAWAL,3433.13,DR,12178.11,MOBILE,Transaction 177,SUCCESS
TXN000000000178,ACC000000001178,2025-05-16 02:04:41,DEPOSIT,1822.21,CR,20217.4,ATM,Transaction 178,SUCCESS
TXN000000000179,ACC000000001252,2026-01-17 02:04:41,FEE,3724.66,CR,33511.29,ONLINE,Transaction 179,SUCCESS
TXN000000000180,ACC000000001425,2025-02-06 02:04:41,FEE,5082.27,CR,27551.39,ONLINE,Transaction 180,SUCCESS
TXN000000000181,ACC000000000952,2025-07-21 02:04:41,DEPOSIT,9122.51,CR,47807.53,ATM,Transaction 181,FAILED
TXN000000000182,ACC000000000059,2025-10-06 02:04:41,INTEREST_CREDIT,8701.88,CR,40023.62,ATM,Transaction 182,FAILED
TXN000000000183,ACC000000001413,2026-01-09 02:04:41,ATM_WITHDRAWAL,300.54,DR,9599.51,BRANCH,Transaction 183,PENDING
TXN000000000184,ACC000000000170,2025-05-18 02:04:41,TRANSFER,6887.76,CR,20306.85,MOBILE,Transaction 184,SUCCESS
TXN000000000185,ACC000000000167,2025-02-17 02:04:41,WITHDRAWAL,8466.12,DR,34499.5,MOBILE,Transaction 185,SUCCESS
TXN000000000186,ACC000000000698,2025-12-11 02:04:41,FEE,1590.95,CR,10372.11,ATM,Transaction 186,FAILED
TXN000000000187,ACC000000000813,2025-08-14 02:04:41,ATM_WITHDRAWAL,8448.71,CR,30536.94,ATM,Transaction 187,SUCCESS
TXN000000000188,ACC000000000113,2025-05-20 02:04:41,PAYMENT,9587.48,DR,2800.33,ONLINE,Transaction 188,PENDING
TXN000000000189,ACC000000000718,2025-08-08 02:04:41,FEE,6813.02,CR,31585.04,BRANCH,Transaction 189,SUCCESS
TXN000000000190,ACC000000000465,2025-03-02 02:04:41,FEE,171.72,CR,18511.37,ONLINE,Transaction 190,SUCCESS
TXN000000000191,ACC000000001028,2025-12-28 02:04:41,ATM_WITHDRAWAL,1509.56,DR,43784.02,ONLINE,Transaction 191,SUCCESS
TXN000000000192,ACC000000000044,2025-06-26 02:04:41,FEE,8179.07,DR,3368.01,BRANCH,Transaction 192,SUCCESS
TXN000000000193,ACC000000000927,2025-10-27 02:04:41,WITHDRAWAL,5379.09,DR,202.0,ATM,Transaction 193,SUCCESS
TXN000000000194,ACC000000001239,2025-07-22 02:04:41,INTEREST_CREDIT,5816.32,DR,21017.48,ATM,Transaction 194,SUCCESS
TXN000000000195,ACC000000001401,2025-02-16 02:04:41,WITHDRAWAL,8631.76,CR,25050.33,MOBILE,Transaction 195,SUCCESS
TXN000000000196,ACC000000000850,2025-04-08 02:04:41,DEPOSIT,8613.31,CR,1670.82,ONLINE,Transaction 196,SUCCESS
TXN000000000197,ACC000000001489,2025-03-27 02:04:41,WITHDRAWAL,3504.98,DR,23452.59,BRANCH,Transaction 197,SUCCESS
TXN000000000198,ACC000000000891,2025-12-14 02:04:41,INTEREST_CREDIT,687.62,CR,35957.09,ONLINE,Transaction 198,SUCCESS
TXN000000000199,ACC000000001159,2025-06-04 02:04:41,WITHDRAWAL,8754.52,CR,27870.98,BRANCH,Transaction 199,SUCCESS
TXN000000000200,ACC000000001059,2025-10-17 02:04:41,ATM_WITHDRAWAL,1497.25,DR,39753.81,ONLINE,Transaction 200,SUCCESS
